Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.60 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.00 
Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.60 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.10 
Accuracy: 0.45 ,Specificity: 0.00 ,Senstivity: 0.97 ,roc-auc scores: 0.63 ,mcc scores: -0.12 ,cohen scores: -0.03 Threshold: 0.20 
Accuracy: 0.45 ,Specificity: 0.05 ,Senstivity: 0.91 ,roc-auc scores: 0.61 ,mcc scores: -0.07 ,cohen scores: -0.03 Threshold: 0.30 
Accuracy: 0.51 ,Specificity: 0.20 ,Senstivity: 0.86 ,roc-auc scores: 0.64 ,mcc scores: 0.08 ,cohen scores: 0.05 Threshold: 0.40 
Accuracy: 0.56 ,Specificity: 0.50 ,Senstivity: 0.63 ,roc-auc scores: 0.63 ,mcc scores: 0.13 ,cohen scores: 0.13 Threshold: 0.50 
Accuracy: 0.64 ,Specificity: 0.88 ,Senstivity: 0.37 ,roc-auc scores: 0.65 ,mcc scores: 0.29 ,cohen scores: 0.25 Threshold: 0.60 
Accuracy: 0.60 ,Specificity: 0.97 ,Senstivity: 0.17 ,roc-auc scores: 0.62 ,mcc scores: 0.25 ,cohen scores: 0.15 Threshold: 0.70 
Accuracy: 0.57 ,Specificity: 0.97 ,Senstivity: 0.11 ,roc-auc scores: 0.61 ,mcc scores: 0.18 ,cohen scores: 0.09 Threshold: 0.80 
Accuracy: 0.53 ,Specificity: 1.00 ,Senstivity: 0.00 ,roc-auc scores: 0.61 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.90 
